@relation 'smart_review_data-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4>3.0, 5.0,1.0)-Ngood_bad-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute rating numeric
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute good_bad {'\'(-inf-3]\'','\'(3-inf)\''}

@data
1848,'jbl clip 2 waterproo',title,5,10,0.5,0.5,0,0.2,0,0.3,0.2,0.1,0.1,'\'(3-inf)\''
1849,'jbl clip 2 waterproo',review,5,13,0.461538,0.538462,0,0.153846,0,0.076923,0,0.230769,0,'\'(3-inf)\''
1849,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1850,'jbl clip 2 waterproo',review,1,34,0.529412,0.470588,0.029412,0.323529,0.029412,0.117647,0.058824,0.058824,0,'\'(-inf-3]\''
1850,'jbl clip 2 waterproo',title,1,5,0.4,0.6,0.2,0.6,0,0,0,0.2,0,'\'(-inf-3]\''
1851,'jbl clip 2 waterproo',review,5,5,0,1,0,0.6,0,0,0,0.2,0,'\'(3-inf)\''
1851,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1852,'jbl clip 2 waterproo',review,5,154,0.577922,0.422078,0,0.162338,0.025974,0.12987,0.071429,0.064935,0.006494,'\'(3-inf)\''
1852,'jbl clip 2 waterproo',title,5,24,0.625,0.375,0,0.208333,0.083333,0.083333,0.125,0.125,0,'\'(3-inf)\''
1853,'jbl clip 2 waterproo',review,5,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
1853,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1854,'jbl clip 2 waterproo',review,4,35,0.6,0.4,0,0.171429,0.057143,0.142857,0.057143,0.057143,0,'\'(3-inf)\''
1854,'jbl clip 2 waterproo',title,4,7,0.571429,0.428571,0,0.285714,0,0,0.142857,0.142857,0,'\'(3-inf)\''
1855,'jbl clip 2 waterproo',review,3,13,0.615385,0.384615,0,0.230769,0,0.153846,0.076923,0,0,'\'(-inf-3]\''
1855,'jbl clip 2 waterproo',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
1856,'jbl clip 2 waterproo',review,5,9,0.333333,0.666667,0,0.333333,0,0.222222,0,0.111111,0,'\'(3-inf)\''
1856,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1857,'jbl clip 2 waterproo',review,1,15,0.6,0.4,0,0.266667,0.133333,0.133333,0.066667,0.066667,0,'\'(-inf-3]\''
1857,'jbl clip 2 waterproo',title,1,4,0.5,0.5,0,0.25,0,0,0.25,0.25,0,'\'(-inf-3]\''
1858,'jbl clip 2 waterproo',review,5,34,0.441176,0.558824,0,0.176471,0.029412,0.117647,0.029412,0.205882,0,'\'(3-inf)\''
1858,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0.5,0,0,'\'(3-inf)\''
1860,'jbl clip 2 waterproo',review,5,38,0.473684,0.526316,0,0.131579,0.105263,0.131579,0.052632,0.131579,0,'\'(3-inf)\''
1860,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1861,'jbl clip 2 waterproo',review,5,333,0.453453,0.546547,0,0.174174,0.006006,0.105105,0.042042,0.081081,0.012012,'\'(3-inf)\''
1861,'jbl clip 2 waterproo',title,5,25,0.4,0.6,0,0.32,0,0.08,0.12,0.08,0,'\'(3-inf)\''
1862,'jbl clip 2 waterproo',review,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1862,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1863,'jbl clip 2 waterproo',review,5,15,0.4,0.6,0,0.2,0.066667,0.2,0.066667,0.066667,0,'\'(3-inf)\''
1863,'jbl clip 2 waterproo',title,5,14,0.357143,0.642857,0,0.142857,0.071429,0.214286,0.071429,0.071429,0,'\'(3-inf)\''
1864,'jbl clip 2 waterproo',review,5,64,0.46875,0.53125,0,0.21875,0.015625,0.125,0.0625,0.140625,0,'\'(3-inf)\''
1864,'jbl clip 2 waterproo',title,5,3,0,1,0,0.333333,0,0,0,0.666667,0,'\'(3-inf)\''
1865,'jbl clip 2 waterproo',review,1,12,0.5,0.5,0,0.25,0,0.25,0.083333,0,0,'\'(-inf-3]\''
1865,'jbl clip 2 waterproo',title,1,2,0.5,0.5,0,0,0,0.5,0.5,0,0,'\'(-inf-3]\''
1866,'jbl clip 2 waterproo',review,4,5,0.4,0.6,0,0.4,0,0,0.2,0.2,0,'\'(3-inf)\''
1866,'jbl clip 2 waterproo',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1867,'jbl clip 2 waterproo',review,2,25,0.6,0.4,0,0.16,0.08,0.16,0.08,0.12,0,'\'(-inf-3]\''
1867,'jbl clip 2 waterproo',title,2,17,0.647059,0.352941,0,0.176471,0.117647,0.176471,0,0.117647,0,'\'(-inf-3]\''
1868,'jbl clip 2 waterproo',review,1,46,0.543478,0.456522,0,0.195652,0,0.23913,0.043478,0.086957,0.021739,'\'(-inf-3]\''
1868,'jbl clip 2 waterproo',title,1,2,0,1,0,0.5,0,0.5,0,0,0,'\'(-inf-3]\''
1869,'jbl clip 2 waterproo',review,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
1869,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1870,'jbl clip 2 waterproo',review,5,17,0.529412,0.470588,0,0.117647,0,0.235294,0,0.176471,0,'\'(3-inf)\''
1870,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1871,'jbl clip 2 waterproo',review,5,96,0.635417,0.364583,0,0.125,0.03125,0.114583,0.09375,0.114583,0.010417,'\'(3-inf)\''
1871,'jbl clip 2 waterproo',title,5,5,0.4,0.6,0,0.2,0.2,0,0,0.2,0,'\'(3-inf)\''
1872,'jbl clip 2 waterproo',review,5,156,0.583333,0.416667,0,0.121795,0.012821,0.121795,0.064103,0.064103,0.012821,'\'(3-inf)\''
1872,'jbl clip 2 waterproo',title,5,8,0.375,0.625,0,0.375,0,0.125,0,0.125,0,'\'(3-inf)\''
1873,'jbl clip 2 waterproo',review,5,26,0.5,0.5,0,0.115385,0,0.269231,0.115385,0.076923,0,'\'(3-inf)\''
1873,'jbl clip 2 waterproo',title,5,17,0.411765,0.588235,0,0.058824,0,0.352941,0.176471,0.058824,0,'\'(3-inf)\''
1874,'jbl clip 2 waterproo',review,5,39,0.564103,0.435897,0,0.230769,0.051282,0.179487,0.051282,0.076923,0,'\'(3-inf)\''
1874,'jbl clip 2 waterproo',title,5,6,0.5,0.5,0,0.5,0.166667,0,0,0,0,'\'(3-inf)\''
1875,'jbl clip 2 waterproo',review,5,33,0.333333,0.666667,0,0.181818,0,0.151515,0.060606,0.181818,0,'\'(3-inf)\''
1875,'jbl clip 2 waterproo',title,5,5,0.2,0.8,0,0.2,0,0.4,0.2,0.2,0,'\'(3-inf)\''
1876,'jbl clip 2 waterproo',review,5,8,0.625,0.375,0,0.125,0.25,0.375,0,0,0,'\'(3-inf)\''
1876,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1877,'jbl clip 2 waterproo',review,5,12,0.333333,0.666667,0,0.166667,0,0.166667,0.083333,0.25,0,'\'(3-inf)\''
1877,'jbl clip 2 waterproo',title,5,4,0.25,0.75,0,0,0,0.25,0.25,0.25,0,'\'(3-inf)\''
1878,'jbl clip 2 waterproo',review,5,112,0.553571,0.446429,0,0.169643,0.035714,0.142857,0.044643,0.071429,0.008929,'\'(3-inf)\''
1878,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1879,'jbl clip 2 waterproo',review,5,17,0.470588,0.529412,0,0.235294,0,0.058824,0,0.235294,0,'\'(3-inf)\''
1879,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1880,'jbl clip 2 waterproo',review,5,46,0.586957,0.413043,0,0.108696,0.021739,0.173913,0.108696,0.086957,0.021739,'\'(3-inf)\''
1880,'jbl clip 2 waterproo',title,5,13,0.461538,0.538462,0,0.153846,0,0.153846,0.230769,0.153846,0,'\'(3-inf)\''
1881,'jbl clip 2 waterproo',review,5,37,0.540541,0.459459,0,0.162162,0.027027,0.054054,0.108108,0.135135,0.027027,'\'(3-inf)\''
1881,'jbl clip 2 waterproo',title,5,3,0,1,0,0.333333,0,0,0.333333,0.333333,0,'\'(3-inf)\''
1883,'jbl clip 2 waterproo',review,5,12,0.666667,0.333333,0,0.25,0.25,0.083333,0.083333,0,0,'\'(3-inf)\''
1883,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1884,'jbl clip 2 waterproo',review,5,54,0.555556,0.444444,0,0.222222,0.037037,0.111111,0.037037,0.111111,0.018519,'\'(3-inf)\''
1884,'jbl clip 2 waterproo',title,5,7,0.428571,0.571429,0,0.142857,0,0.142857,0,0.428571,0,'\'(3-inf)\''
1885,'jbl clip 2 waterproo',review,5,67,0.477612,0.522388,0,0.19403,0.044776,0.164179,0.029851,0.119403,0,'\'(3-inf)\''
1885,'jbl clip 2 waterproo',title,5,6,0.5,0.5,0,0.333333,0,0.333333,0,0,0,'\'(3-inf)\''
1886,'jbl clip 2 waterproo',review,4,30,0.466667,0.533333,0,0.166667,0.033333,0.1,0.066667,0.133333,0,'\'(3-inf)\''
1886,'jbl clip 2 waterproo',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1887,'jbl clip 2 waterproo',review,2,78,0.487179,0.512821,0,0.115385,0.012821,0.128205,0.128205,0.089744,0.012821,'\'(-inf-3]\''
1887,'jbl clip 2 waterproo',title,2,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(-inf-3]\''
1888,'jbl clip 2 waterproo',review,5,13,0.461538,0.538462,0,0.230769,0.076923,0.153846,0.076923,0.153846,0,'\'(3-inf)\''
1888,'jbl clip 2 waterproo',title,5,2,0.5,0.5,0,0,0.5,0.5,0,0,0,'\'(3-inf)\''
1889,'jbl clip 2 waterproo',review,5,27,0.555556,0.444444,0,0.185185,0.074074,0.185185,0,0.037037,0.037037,'\'(3-inf)\''
1889,'jbl clip 2 waterproo',title,5,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,'\'(3-inf)\''
1890,'jbl clip 2 waterproo',review,4,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,'\'(3-inf)\''
1890,'jbl clip 2 waterproo',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1891,'jbl clip 2 waterproo',review,1,30,0.566667,0.433333,0,0.133333,0.066667,0.2,0.1,0.066667,0.033333,'\'(-inf-3]\''
1891,'jbl clip 2 waterproo',title,1,18,0.555556,0.444444,0,0.055556,0.055556,0.277778,0.055556,0.055556,0,'\'(-inf-3]\''
1892,'jbl clip 2 waterproo',review,5,99,0.454545,0.545455,0.010101,0.20202,0.020202,0.121212,0.040404,0.030303,0.020202,'\'(3-inf)\''
1892,'jbl clip 2 waterproo',title,5,4,0.25,0.75,0,0.25,0,0.25,0,0,0,'\'(3-inf)\''
1893,'jbl clip 2 waterproo',review,1,13,0.538462,0.461538,0,0,0.076923,0.307692,0.230769,0,0.076923,'\'(-inf-3]\''
1893,'jbl clip 2 waterproo',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
1894,'jbl clip 2 waterproo',review,5,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,'\'(3-inf)\''
1894,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1895,'jbl clip 2 waterproo',review,5,30,0.533333,0.466667,0,0.166667,0.066667,0.266667,0.066667,0.066667,0,'\'(3-inf)\''
1895,'jbl clip 2 waterproo',title,5,5,0.4,0.6,0,0,0,0,0.4,0.2,0,'\'(3-inf)\''
1896,'jbl clip 2 waterproo',review,5,100,0.54,0.46,0,0.13,0.03,0.13,0.09,0.1,0.01,'\'(3-inf)\''
1896,'jbl clip 2 waterproo',title,5,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,'\'(3-inf)\''
1897,'jbl clip 2 waterproo',review,5,22,0.5,0.5,0,0.318182,0.090909,0.090909,0,0.045455,0,'\'(3-inf)\''
1897,'jbl clip 2 waterproo',title,5,10,0.2,0.8,0,0.5,0,0,0,0.2,0,'\'(3-inf)\''
1898,'jbl clip 2 waterproo',review,1,49,0.489796,0.510204,0,0.22449,0.020408,0.142857,0.020408,0.081633,0,'\'(-inf-3]\''
1898,'jbl clip 2 waterproo',title,1,11,0.454545,0.545455,0,0.272727,0,0.181818,0.090909,0.181818,0,'\'(-inf-3]\''
1899,'jbl clip 2 waterproo',review,5,21,0.380952,0.619048,0,0.238095,0.047619,0.095238,0.047619,0.190476,0,'\'(3-inf)\''
1899,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1900,'jbl clip 2 waterproo',review,1,58,0.534483,0.465517,0,0.172414,0.068966,0.189655,0.068966,0.051724,0.034483,'\'(-inf-3]\''
1900,'jbl clip 2 waterproo',title,1,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,'\'(-inf-3]\''
1901,'jbl clip 2 waterproo',review,5,23,0.347826,0.652174,0,0.26087,0,0.130435,0.043478,0.26087,0,'\'(3-inf)\''
1901,'jbl clip 2 waterproo',title,5,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
1902,'jbl clip 2 waterproo',review,5,33,0.545455,0.454545,0,0.151515,0.121212,0.212121,0.060606,0.090909,0,'\'(3-inf)\''
1902,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1903,'jbl clip 2 waterproo',review,5,33,0.545455,0.454545,0,0.121212,0.030303,0.060606,0.121212,0.151515,0.030303,'\'(3-inf)\''
1903,'jbl clip 2 waterproo',title,5,5,0.2,0.8,0,0.4,0,0,0,0.2,0,'\'(3-inf)\''
1904,'jbl clip 2 waterproo',review,1,147,0.537415,0.462585,0,0.142857,0.027211,0.197279,0.047619,0.061224,0.006803,'\'(-inf-3]\''
1904,'jbl clip 2 waterproo',title,1,8,0.5,0.5,0,0,0.125,0.375,0,0.25,0,'\'(-inf-3]\''
1905,'jbl clip 2 waterproo',review,5,4,0.25,0.75,0,0.5,0,0,0,0.25,0,'\'(3-inf)\''
1905,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1906,'jbl clip 2 waterproo',review,4,33,0.545455,0.454545,0,0.212121,0,0.151515,0.030303,0.151515,0,'\'(3-inf)\''
1906,'jbl clip 2 waterproo',title,4,5,0.2,0.8,0,0.4,0,0.2,0.2,0.2,0,'\'(3-inf)\''
1907,'jbl clip 2 waterproo',review,2,39,0.538462,0.461538,0,0.153846,0.025641,0.179487,0.076923,0.128205,0,'\'(-inf-3]\''
1907,'jbl clip 2 waterproo',title,2,12,0.416667,0.583333,0,0.25,0,0.166667,0,0.083333,0,'\'(-inf-3]\''
1908,'jbl clip 2 waterproo',review,5,16,0.375,0.625,0,0.25,0,0.125,0,0.1875,0,'\'(3-inf)\''
1908,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1909,'jbl clip 2 waterproo',review,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
1909,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1910,'jbl clip 2 waterproo',review,4,34,0.529412,0.470588,0,0.176471,0.029412,0.117647,0,0.088235,0,'\'(3-inf)\''
1910,'jbl clip 2 waterproo',title,4,11,0.454545,0.545455,0,0.181818,0,0,0,0.272727,0,'\'(3-inf)\''
1911,'jbl clip 2 waterproo',review,1,19,0.421053,0.578947,0,0.105263,0,0.315789,0.105263,0.105263,0,'\'(-inf-3]\''
1911,'jbl clip 2 waterproo',title,1,1,0,1,0,0,0,0,0,1,0,'\'(-inf-3]\''
1912,'jbl clip 2 waterproo',review,1,79,0.455696,0.544304,0,0.164557,0.012658,0.202532,0.063291,0.050633,0,'\'(-inf-3]\''
1912,'jbl clip 2 waterproo',title,1,8,0.125,0.875,0,0.25,0,0.125,0.25,0,0,'\'(-inf-3]\''
1913,'jbl clip 2 waterproo',review,5,26,0.538462,0.461538,0,0.269231,0.038462,0.115385,0.038462,0.115385,0,'\'(3-inf)\''
1913,'jbl clip 2 waterproo',title,5,12,0.5,0.5,0,0.333333,0.083333,0.083333,0.083333,0.083333,0,'\'(3-inf)\''
1914,'jbl clip 2 waterproo',review,4,74,0.5,0.5,0,0.22973,0.040541,0.162162,0.040541,0.094595,0.027027,'\'(3-inf)\''
1914,'jbl clip 2 waterproo',title,4,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
1915,'jbl clip 2 waterproo',review,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
1915,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1916,'jbl clip 2 waterproo',review,1,5,0.4,0.6,0,0.2,0.2,0.2,0.2,0,0,'\'(-inf-3]\''
1916,'jbl clip 2 waterproo',title,1,2,0.5,0.5,0,0,0.5,0.5,0,0,0,'\'(-inf-3]\''
1917,'jbl clip 2 waterproo',review,5,42,0.52381,0.47619,0,0.190476,0.071429,0.142857,0.02381,0.071429,0,'\'(3-inf)\''
1917,'jbl clip 2 waterproo',title,5,6,0.166667,0.833333,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
1918,'jbl clip 2 waterproo',review,5,8,0.125,0.875,0,0.375,0,0,0.25,0.125,0,'\'(3-inf)\''
1918,'jbl clip 2 waterproo',title,5,3,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
1919,'jbl clip 2 waterproo',review,5,27,0.518519,0.481481,0,0.222222,0.148148,0.185185,0.037037,0.037037,0,'\'(3-inf)\''
1919,'jbl clip 2 waterproo',title,5,7,0.285714,0.714286,0,0.285714,0.142857,0.142857,0.142857,0,0,'\'(3-inf)\''
1920,'jbl clip 2 waterproo',review,5,10,0.4,0.6,0,0.5,0,0,0,0.1,0,'\'(3-inf)\''
1920,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1921,'jbl clip 2 waterproo',review,3,2,0.5,0.5,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
1921,'jbl clip 2 waterproo',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
1922,'jbl clip 2 waterproo',review,5,7,0.571429,0.428571,0,0,0.142857,0.142857,0,0.428571,0,'\'(3-inf)\''
1922,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1923,'jbl clip 2 waterproo',review,5,3,0.666667,0.333333,0,0.333333,0.333333,0.333333,0,0,0,'\'(3-inf)\''
1923,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1924,'jbl clip 2 waterproo',review,5,10,0.3,0.7,0,0.4,0,0,0.2,0.1,0,'\'(3-inf)\''
1924,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1925,'jbl clip 2 waterproo',review,5,32,0.5625,0.4375,0.03125,0.09375,0.03125,0.15625,0.15625,0.03125,0.03125,'\'(3-inf)\''
1925,'jbl clip 2 waterproo',title,5,4,0,1,0,0.25,0,0,0,0.25,0,'\'(3-inf)\''
1926,'jbl clip 2 waterproo',review,5,5,0,1,0,0,0,0.4,0.2,0.2,0,'\'(3-inf)\''
1926,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1927,'jbl clip 2 waterproo',review,5,24,0.291667,0.708333,0,0.208333,0.083333,0.125,0.083333,0.208333,0.041667,'\'(3-inf)\''
1927,'jbl clip 2 waterproo',title,5,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0,0,'\'(3-inf)\''
1928,'jbl clip 2 waterproo',review,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1928,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1929,'jbl clip 2 waterproo',review,1,100,0.5,0.5,0,0.14,0.03,0.23,0.08,0.04,0.01,'\'(-inf-3]\''
1929,'jbl clip 2 waterproo',title,1,9,0.222222,0.777778,0,0.111111,0,0,0.222222,0.333333,0,'\'(-inf-3]\''
1930,'jbl clip 2 waterproo',review,5,40,0.475,0.525,0,0.225,0.025,0.125,0.05,0.15,0.025,'\'(3-inf)\''
1930,'jbl clip 2 waterproo',title,5,6,0.333333,0.666667,0,0.166667,0,0.166667,0,0.333333,0,'\'(3-inf)\''
1931,'jbl clip 2 waterproo',review,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1931,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1932,'jbl clip 2 waterproo',review,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1932,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1933,'jbl clip 2 waterproo',review,5,23,0.521739,0.478261,0,0.26087,0.130435,0.086957,0,0.173913,0,'\'(3-inf)\''
1933,'jbl clip 2 waterproo',title,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
1934,'jbl clip 2 waterproo',review,5,12,0.416667,0.583333,0,0.25,0,0.166667,0.083333,0.25,0,'\'(3-inf)\''
1934,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1935,'jbl clip 2 waterproo',review,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1935,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1936,'jbl clip 2 waterproo',review,5,13,0.384615,0.615385,0,0.230769,0,0.153846,0.153846,0.153846,0,'\'(3-inf)\''
1936,'jbl clip 2 waterproo',title,5,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
1937,'jbl clip 2 waterproo',review,5,6,0.333333,0.666667,0,0.333333,0,0,0,0.166667,0,'\'(3-inf)\''
1937,'jbl clip 2 waterproo',title,5,3,0.666667,0.333333,0,0.333333,0,0,0,0,0.333333,'\'(3-inf)\''
1938,'jbl clip 2 waterproo',review,5,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,'\'(3-inf)\''
1938,'jbl clip 2 waterproo',title,5,6,0.333333,0.666667,0,0.166667,0,0.333333,0.166667,0,0.166667,'\'(3-inf)\''
1939,'jbl clip 2 waterproo',review,5,3,0.333333,0.666667,0,0.333333,0.333333,0.333333,0,0,0,'\'(3-inf)\''
1939,'jbl clip 2 waterproo',title,5,3,0.333333,0.666667,0,0,0,0,0,0.666667,0,'\'(3-inf)\''
1940,'ninja professional b',review,1,44,0.5,0.5,0,0.136364,0,0.25,0.113636,0.022727,0,'\'(-inf-3]\''
1940,'ninja professional b',title,1,12,0.333333,0.666667,0,0.083333,0,0.25,0.166667,0,0,'\'(-inf-3]\''
1941,'ninja professional b',review,5,9,0.444444,0.555556,0,0.222222,0.111111,0.222222,0,0,0,'\'(3-inf)\''
1941,'ninja professional b',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1942,'ninja professional b',review,5,7,0.428571,0.571429,0,0.285714,0,0.285714,0.142857,0.142857,0,'\'(3-inf)\''
1942,'ninja professional b',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1943,'ninja professional b',review,5,13,0.615385,0.384615,0,0.153846,0.076923,0.153846,0.153846,0.153846,0.076923,'\'(3-inf)\''
1943,'ninja professional b',title,5,5,0.6,0.4,0,0.2,0.2,0.4,0,0,0,'\'(3-inf)\''
1944,'ninja professional b',review,3,11,0.363636,0.636364,0,0.181818,0,0.181818,0.090909,0.090909,0,'\'(-inf-3]\''
1944,'ninja professional b',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
1945,'ninja professional b',review,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1945,'ninja professional b',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1946,'ninja professional b',review,1,26,0.538462,0.461538,0,0.230769,0.038462,0.153846,0.076923,0.038462,0,'\'(-inf-3]\''
1946,'ninja professional b',title,1,11,0.454545,0.545455,0,0.272727,0,0.181818,0.090909,0.090909,0,'\'(-inf-3]\''
1947,'ninja professional b',review,5,16,0.375,0.625,0,0.125,0.125,0.1875,0,0.125,0,'\'(3-inf)\''
1947,'ninja professional b',title,5,2,0.5,0.5,0,0,0.5,0.5,0,0,0,'\'(3-inf)\''
1948,'ninja professional b',review,5,24,0.5,0.5,0,0.333333,0,0.125,0.041667,0.083333,0.041667,'\'(3-inf)\''
1948,'ninja professional b',title,5,3,0.333333,0.666667,0,0,0,0,0.333333,0.333333,0,'\'(3-inf)\''
1949,'ninja professional b',review,5,9,0.777778,0.222222,0,0.222222,0.111111,0.222222,0,0.111111,0,'\'(3-inf)\''
1949,'ninja professional b',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
1950,'ninja professional b',review,5,37,0.567568,0.432432,0,0.216216,0.081081,0.135135,0.054054,0.108108,0,'\'(3-inf)\''
1950,'ninja professional b',title,5,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
1951,'ninja professional b',review,3,194,0.561856,0.438144,0,0.123711,0.015464,0.128866,0.082474,0.056701,0.005155,'\'(-inf-3]\''
1951,'ninja professional b',title,3,5,0.6,0.4,0,0.2,0,0,0.2,0.2,0,'\'(-inf-3]\''
1952,'ninja professional b',review,1,38,0.5,0.5,0,0.184211,0.052632,0.157895,0.078947,0.105263,0,'\'(-inf-3]\''
1952,'ninja professional b',title,1,9,0.444444,0.555556,0,0.111111,0.111111,0.222222,0,0.222222,0,'\'(-inf-3]\''
1953,'ninja professional b',review,5,45,0.511111,0.488889,0,0.133333,0.044444,0.133333,0.066667,0.111111,0,'\'(3-inf)\''
1953,'ninja professional b',title,5,9,0.555556,0.444444,0,0.111111,0.111111,0.222222,0.111111,0,0,'\'(3-inf)\''
1954,'ninja professional b',review,5,80,0.475,0.525,0,0.175,0.0625,0.125,0.0875,0.125,0.0125,'\'(3-inf)\''
1954,'ninja professional b',title,5,10,0.5,0.5,0,0.2,0,0.1,0,0.1,0,'\'(3-inf)\''
